003230,삼양식품,"122,000","-2,000","-1.61","6,707,662,000","919,027,830,000",0
002170,삼양통상,"56,300","-200","-0.35","138,923,100","168,900,000,000",0
272550,삼양패키징,"18,400","-100","-0.54","281,551,650","261,460,393,600",0
000070,삼양홀딩스,"71,100","-900","-1.25","2,993,517,300","608,919,668,100",0
002810,삼영무역,"12,550","200","1.62","1,341,623,100","231,760,197,400",0
005680,삼영전자,"7,690","80","1.05","336,572,490","153,800,000,000",0
003720,삼영화학,"1,645","220","15.44","10,591,836,140","55,930,000,000",0
023000,삼원강재,"2,015","-5","-0.25","30,874,700","80,600,000,000",0
004380,삼익THK,"10,300","100","0.98","400,099,350","216,300,000,000",0
002450,삼익악기,"1,450","-15","-1.02","538,038,770","131,269,826,750",0
